Timestamp,U L1-N,U L2-N,U L3-N,I-Wdl.-N 1 - I_3I0,I-Wdl. 1 - 3xI_I L1,I-Wdl. 1 - 3xI_I L2,I-Wdl. 1 - 3xI_I L3
0.019301202417294876,-2987.6621982967486,2993.196666263816,1859.2861329330437,-22.399135470576045,0.16227281278890948,0.41036199308562005,-22.354576780029216
0.0194012086474363,-2919.5683748022016,2858.4171478728395,1882.8066033575813,-22.399135470576045,0.1622729102698071,0.4103620079600816,-22.354600740947976
0.01950121487757772,-2848.7288326183584,2724.2905406436194,1904.4728464650175,-22.399135470576045,0.16227300546103446,0.410362026482996,-22.354625842862866
0.019601221107719148,-2775.326619657839,2590.9101175992623,1924.264707610601,-22.399135470576045,0.1622730982547871,0.41036204949631394,-22.35465094477776
0.01970122733786057,-2699.3617359206423,2458.4624247859847,1942.1620321495807,-22.399135470576045,0.16227318856200937,0.4103620764387349,-22.35467604669265
0.019801233568001994,-2620.956213348516,2327.1340082500024,1958.1245107924547,-22.399135470576045,0.1622732762913019,0.41036210759090913,-22.354702289603672
0.01990123979814342,-2540.1100519414595,2197.0181410144232,1972.1722981839735,-22.399135470576045,0.16227336134892179,0.4103621426721864,-22.354727391518562
0.020001246028284844,-2457.006299612093,2068.2080961023557,1984.2650850346356,-22.399135470576045,0.16227344367862329,0.4103621816825668,-22.354753634429585
0.020101252258426267,-2371.6449563604165,1940.890419560015,1994.4028713444404,-22.399135470576045,0.1622735231726021,0.4103622246220502,-22.354779877340608
0.020201258488567693,-2284.1480541281758,1815.1583844105091,2002.5655024686375,-22.399135470576045,0.162273599760551,0.41036227177128687,-22.35480612025163
0.020301264718709116,-2194.5766088862447,1691.1052636769464,2008.7529784072262,-22.399135470576045,0.16227367334872714,0.41036232256897637,-22.354832363162654
0.020401270948850542,-2102.9916366054963,1568.8243303824345,2012.965299160207,-22.399135470576045,0.16227374389025903,0.41036237701511874,-22.354859747069806
0.020501277178991965,-2009.5761851985505,1448.5954035962973,2015.182310082828,-22.399135470576045,0.16227381131483953,0.41036243539036416,-22.35488598998083
0.02060128340913339,-1914.3912706362805,1330.3252102954266,2015.4241658198414,-22.399135470576045,0.16227387555216144,0.41036249769471267,-22.354912232891852
0.020701289639274815,-1817.4979088895595,1214.293569549147,2013.6707117264955,-22.399135470576045,0.16227393653191757,0.4103625633668637,-22.354939616799005
0.020801295869416238,-1719.0181319001338,1100.5937543805658,2009.9219478027903,-22.399135470576045,0.16227399418380078,0.4103626326874677,-22.354965859710028
0.02090130209955766,-1619.012955638877,989.2257647896831,2004.1980286934768,-22.399135470576045,0.16227404848437532,0.4103627053758742,-22.35499324361718
0.021001308329699087,-1517.6044120475353,880.4694198458228,1996.4989543985553,-22.399135470576045,0.16227409933989834,0.4103627817127336,-22.355019486528203
0.02110131455984051,-1414.8535170969824,774.3247195489848,1986.8247249180258,-22.399135470576045,0.16227414672693405,0.41036286141739564,-22.355045729439226
0.021201320789981933,-1311.0043346707107,670.8849369222771,1975.195494896639,-22.399135470576045,0.162274190598611,0.41036294420921005,-22.35507197235025
0.02130132702012336,-1205.9958487978474,570.2433449888076,1961.6112643343956,-22.399135470576045,0.16227423090805781,0.4103630303688271,-22.355098215261272
0.021401333250264783,-1099.950091420139,472.58648979479267,1946.0720332312949,-22.399135470576045,0.16227426760840297,0.4103631196155965,-22.35512445817229
0.021501339480406206,-993.0501104502048,377.91437134023136,1928.6382655215903,-22.399135470576045,0.16227430065277507,0.41036321194951836,-22.355150701083314
0.021601345710547632,-885.4179378297916,286.41353567134047,1909.2898065605314,-22.399135470576045,0.16227433004117406,0.4103633070899424,-22.355175802998208
0.021701351940689055,-777.0413703647249,198.08398278811956,1888.0669656376194,-22.399135470576045,0.16227435570329282,0.4103634053175188,-22.35520204590923
0.021801358170830478,-668.1095575647116,113.11225873678404,1864.969742752855,-22.399135470576045,0.16227437766256703,0.4103635060709472,-22.35522714782412
0.021901364400971905,-558.7201249831489,31.498363517334838,1840.0384471957402,-22.399135470576045,0.16227439584868952,0.41036360935022753,-22.35525224973901
0.022001370631113328,-448.9706981734341,-46.66442984712012,1813.293233611026,-22.399135470576045,0.16227441028509607,0.4103637154360101,-22.35527621065777
0.022101376861254754,-338.9711058831389,-121.2828483334738,1784.7542566434636,-22.399135470576045,0.16227442094835087,0.4103638240476446,-22.35530017157653
0.022201383091396177,-228.8360581375051,-192.2636189186178,1754.4618255825553,-22.399135470576045,0.16227442779158255,0.41036393462383064,-22.35532413249529
0.0223013893215376,-118.66684144818228,-259.60674160255166,1722.436095073052,-22.399135470576045,0.1622744308382268,0.4103640477258686,-22.355348093414047
0.022401395551679026,-8.581826798664537,-323.12567033906043,1688.6972197597051,-22.399135470576045,0.16227443011171933,0.41036416279245813,-22.355370913336678
0.02250140178182045,101.32624153532072,-382.82040512814274,1653.3056635767675,-22.399135470576045,0.16227442556518867,0.4103642801042494,-22.355393733259305
0.022601408011961872,210.93533161202714,-438.6909459698004,1616.281581168991,-22.399135470576045,0.1622744171986349,0.410364399099942,-22.355415412185803
0.0227014142421033,320.13561468388275,-490.6440198409241,1577.6451271811256,-22.399135470576045,0.16227440508236513,0.4103645197795359,-22.3554370911123
0.022801420472244722,428.8050588091411,-538.5863537184064,1537.4769201921767,-22.399135470576045,0.16227438916950795,0.4103646421430311,-22.355458770038794
0.022901426702386145,536.9253591965402,-582.5179476022467,1495.776960202144,-22.399135470576045,0.16227436948349905,0.4103647661904276,-22.355479307969162
0.02300143293252757,644.252451962587,-622.3455284693382,1452.6057111452806,-22.399135470576045,0.16227434607120989,0.4103648916410752,-22.355498704903393
0.023101439162668994,750.7863371072816,-658.0690963196794,1407.9833276663378,-22.399135470576045,0.16227431893264047,0.4103650182143237,-22.35551924283376
0.023201445392810417,856.3439667180041,-689.6886511532721,1361.9904283443198,-22.399135470576045,0.16227428811466224,0.41036514591017303,-22.355537498771863
0.023301451622951844,960.9253407947549,-717.1109199470075,1314.6471678239782,-22.399135470576045,0.16227425361727524,0.4103652747286233,-22.355555754709965
0.023401457853093267,1064.2863954540403,-740.3359027008855,1266.0140100395656,-22.399135470576045,0.16227421551078658,0.41036540466967436,-22.355574010648066
0.023501464083234693,1166.488146666734,-759.2703263917965,1216.1312642805851,-22.399135470576045,0.16227417379519626,0.4103655351720259,-22.35559112559004
0.023601470313376116,1267.286530549343,-774.0074640428511,1165.039239836538,-22.399135470576045,0.16227412854081152,0.4103656662356779,-22.355607099535877
0.02370147654351754,1366.620531130994,-784.5473156540493,1112.7984006416782,-22.399135470576045,0.16227407979450378,0.41036579786063027,-22.355623073481716
0.023801482773658966,1464.4901484116874,-790.7033351791733,1059.4692106302587,-22.399135470576045,0.16227402755627302,0.41036593004688315,-22.355637906431426
0.02390148900380039,1560.6513185079295,-792.6620686644401,1005.0718244470308,-22.399135470576045,0.16227397194329787,0.410366062233136,-22.355652739381135
0.02400149523394181,1655.1040414197205,-790.3302430867416,949.7070153157499,-22.399135470576045,0.16227391297901406,0.41036619470003904,-22.35566643133471
0.024101501464083238,1747.726285205314,-783.7078584460778,893.3949378811672,-22.399135470576045,0.16227385071029304,0.4103663271669421,-22.355678982292158
0.02420150769422466,1838.396017922964,-772.7949147424479,836.1960560775359,-22.399135470576045,0.16227378523087774,0.41036645963384516,-22.3556915332496
0.024301513924366084,1927.113239572669,-757.5914119758545,778.1909884838605,-22.399135470576045,0.16227371656420383,0.4103665915394478,-22.355702943210918
0.02440152015450751,2013.6949022418107,-738.1906231694011,719.399889744892,-22.399135470576045,0.16227364480401424,0.4103667231644002,-22.35571435317223
0.024501526384648933,2098.079989959516,-714.5925483230931,659.9033784396349,-22.399135470576045,0.16227357002061613,0.4103668545087024,-22.355723481141283
0.024601532614790356,2180.2074867549104,-686.7971874369259,599.7619185023424,-22.399135470576045,0.1622734922843167,0.41036698501105395,-22.355732609110333
0.024701538844931783,2260.0163766571213,-654.8045405109024,539.015819222517,-22.399135470576045,0.16227341168885884,0.4103671146714548,-22.355741737079384
0.024801545075073206,2337.3846277244024,-618.6146075450206,477.74569917916284,-22.399135470576045,0.162273328281114,0.41036724320925483,-22.355748583056172
0.024901551305214632,2412.2512239858806,-578.4139345854974,416.01202230653325,-22.399135470576045,0.16227324215248146,0.4103673711857544,-22.35575542903296
0.025001557535356055,2484.5551494706815,-534.0159755861168,353.8550978941306,-22.399135470576045,0.16227315340139134,0.4103674977590029,-22.35576113401362
0.025101563765497478,2554.2353882079333,-485.70054961620326,291.35554452095914,-22.399135470576045,0.16227306210733758,0.41036762292900025,-22.355766838994274
0.025201569995638905,2621.1699082558885,-433.3743836526478,228.5738261212722,-22.399135470576045,0.16227296836228194,0.41036774669574655,-22.3557714029788
0.025301576225780328,2685.297693643674,-377.1307507185584,165.5482365200969,-22.399135470576045,0.16227287225706136,0.4103678690592418,-22.355774825967195
0.02540158245592175,2746.6187443712906,-317.06292383704385,102.37148708328839,-22.399135470576045,0.16227277388560618,0.41036798973883565,-22.355777107959458
0.025501588686063177,2805.011028496991,-253.07762998499584,39.091948958249205,-22.399135470576045,0.16227267334634643,0.4103681087345282,-22.35577938995172
0.0256015949162046,2860.413530049902,-185.4546882317377,-24.22588299181706,-22.399135470576045,0.16227257074474288,0.4103682257656693,-22.35577938995172
0.025701601146346023,2912.887265000897,-114.10082555416238,-87.52154483265711,-22.399135470576045,0.16227246617453847,0.4103683408322588,-22.35577938995172
0.02580160737648745,2962.188169466483,-39.10931497537695,-150.7285262365923,-22.399135470576045,0.16227235972947604,0.4103684536536466,-22.35577938995172
0.025901613606628873,3008.4382753884065,39.426570481510225,-213.780316875944,-22.399135470576045,0.16227225155017,0.41036856422983264,-22.355777107959458
0.026001619836770296,3051.515550824921,121.32028477028325,-276.64265385463534,-22.399135470576045,0.16227214170692747,0.4103686725608169,-22.355774825967195
0.026101626066911722,3091.3589798051535,206.66510091405007,-339.20267116206014,-22.399135470576045,0.1622720303169271,0.4103687783659492,-22.3557714029788
0.026201632297053145,3127.9685623291034,295.2744728665948,-401.4603687982184,-22.399135470576045,0.1622719174739118,0.4103688816452296,-22.355767979990407
0.026301638527194568,3161.344298396771,387.1484006279179,-463.29481889460345,-22.399135470576045,0.16227180334193161,0.410368982398658,-22.355763416005882
0.026401644757335994,3191.303140095537,482.1003381518026,-524.6858668064642,-22.399135470576045,0.16227168799129377,0.41036908034558417,-22.355757711025223
0.026501650987477417,3218.0281353380205,580.0370124151418,-585.5528939547963,-22.399135470576045,0.16227157153917682,0.4103691754860082,-22.355750865048435
0.026601657217618844,3241.336236211602,680.9584234179351,-645.8354364053464,-22.399135470576045,0.16227145410275942,0.4103692675392798,-22.355742878075517
0.026701663447760267,3261.2274427162815,784.6780251139667,-705.4931848686123,-22.399135470576045,0.16227133579922023,0.410369356505399,-22.355734891102596
0.02680166967790169,3277.701754852059,891.102544480128,-764.4455207655895,-22.399135470576045,0.16227121676917355,0.41036944238436585,-22.355726904129675
0.026901675908043116,3290.7591726189344,1000.1387084933126,-822.6521348067761,-22.399135470576045,0.16227109708292659,0.41036952517618025,-22.355716635164494
0.02700168213818454,3300.399696016908,1111.6932441304111,-880.0525630579184,-22.399135470576045,0.16227097690452938,0.41036960460019206,-22.35570636619931
0.027101688368325962,3306.562309075106,1225.6728783683157,-936.5661869400121,-22.399135470576045,0.16227085630428914,0.4103696806564012,-22.355694956237997
0.02720169459846739,3309.3080277644026,1341.8910651608116,-992.1728518083063,-22.399135470576045,0.16227073544625592,0.4103697533448078,-22.35568240528055
0.02730170082860881,3308.51482014305,1460.3478045078978,-1046.7919390837963,-22.399135470576045,0.16227061444760835,0.4103698223847615,-22.355669854323107
0.027401707058750235,3304.3047181527963,1580.7632773402506,-1100.3831394769802,-22.399135470576045,0.16227049328491072,0.4103698880569126,-22.355656162369527
0.02750171328889166,3296.6777217936396,1703.2307566809784,-1152.8658344088533,-22.399135470576045,0.16227037235657032,0.41036994979996066,-22.35564247041595
0.027601719519033084,3285.5728150947084,1827.470423460757,-1204.2400238794157,-22.399135470576045,0.16227025166258718,0.41037000789455585,-22.355627637466245
0.027701725749174507,3270.9899980560012,1953.3890046564788,-1254.404934664912,-22.399135470576045,0.16227013120296127,0.4103700623406982,-22.355611663520403
0.027801731979315934,3253.0513026192657,2080.8932272450356,-1303.3404121205908,-22.399135470576045,0.1622700112120499,0.4103701128577375,-22.355595689574564
0.027901738209457357,3231.634696842755,2209.796545180211,-1351.0061469569503,-22.399135470576045,0.16226989168985298,0.41037015972632396,-22.35557857463259
0.028001744439598783,3206.9232286390893,2340.0989584620065,-1397.3215205949857,-22.399135470576045,0.16226977310508509,0.41037020238515715,-22.355561459690623
0.028101750669740206,3178.7948660665206,2471.5206480210963,-1442.2462237451953,-22.399135470576045,0.16226965498903168,0.4103702413955375,-22.355543203752518
0.02820175689988163,3147.3106250959236,2603.968340834374,-1485.7601017628272,-22.399135470576045,0.16226953804476452,0.4103702761400346,-22.355523806818287
0.028301763130023055,3112.5925376690443,2737.442036901839,-1527.82284535838,-22.399135470576045,0.16226942203792635,0.41037030695542853,-22.355504409884052
0.02840176936016448,3074.518571844136,2871.6619171541674,-1568.3538359528486,-22.399135470576045,0.16226930696851719,0.4103703337013943,-22.355485012949817
0.0285017755903059,3033.2717755338194,3006.5347085682515,-1607.3530735462336,-22.399135470576045,0.1622691933052515,0.41037035634986696,-22.355464475019453
0.028601781820447328,2988.852148738093,3141.9671381209832,-1644.7600942042816,-22.399135470576045,0.16226908104812932,0.4103703749008464,-22.355442796092955
0.02870178805058875,2941.259691456958,3277.7726597661467,-1680.53458863749,-22.399135470576045,0.16226897043150787,0.4103703892982026,-22.355421117166458
